stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
43.4401,0,2744,-79.7108,,,,,Nottinghill Gate north of North Service Rd West,0,1238,
43.490825,0,3431,-79.716167,,,,,Dundas St East + Postridge Dr,0,1175,
43.4415,0,2428,-79.7491,,,,,Third Line + Westoak Trails Blvd,0,861,
43.4662,0,2958,-79.7112,,,,,Sixth Line + Upper Middle Rd,0,382,
43.4687,0,2761,-79.6885,,,,,White Oaks Blvd + 1231 White Oaks Blvd,0,384,
43.4321,0,2516,-79.7494,,,,,Upper Middle Rd West + Reeves Gate,0,386,
43.5125,0,2318,-79.6327,,,,,Clarkson GO Station,0,358,
43.4282,0,2649,-79.6981,,,,,Bridge Rd + Maplehurst Ave,0,388,
43.378979,0,3368,-79.722334,,,,,Great Lakes Blvd + Fox Run Cir,0,784,
43.47352,0,2121,-79.7412,,,,,16 Mile + Carding Mill,0,1644,
43.446,0,2633,-79.6858,,,,,Kerr St + Prince Charles Dr,0,786,
43.445554,0,3017,-79.726856,,,,,Monastery Dr + Greenbriar Dr,0,787,
43.47901,0,2117,-79.73527,,,,,16 Mile + Colton,0,1641,
43.4294,0,2663,-79.6901,,,,,Rebecca St + Burton Rd,0,781,
43.47697,0,2119,-79.73739,,,,,16 Mile + Preserve,0,1643,
43.3829,0,2861,-79.7399,,,,,Burloak Dr + Fothergill Blvd,0,783,
43.454,0,3055,-79.6866,,,,,Cross Ave + Lyons Lane,0,789,
43.438434,0,3213,-79.751759,,,,,Westoak Trails Blvd + Postmaster Dr,0,1174,
43.432996,0,2978,-79.716127,,,,,1235 North Service Rd West,0,860,
43.443869,0,3032,-79.767557,,,,,Dundas St West + Postmaster Dr,0,630,
43.4693,0,2759,-79.6895,,,,,White Oaks Blvd + Lynnwood Dr,0,1250,
43.443655,0,2089,-79.710353,,,,,Old Abbey Ln + Parkridge Cr,0,1742,
43.461969,0,3421,-79.673903,,,,,Cornwall Rd at the Shops of Oakville South,0,114,
43.441686,0,2090,-79.711815,,,,,Old Abbey Ln west of Montrose Abbey Dr,0,1743,
43.4017,0,2344,-79.7032,,,,,Lakeshore Rd West + Solingate Dr,0,151,
43.4446,0,2631,-79.6834,,,,,Stewart St + Kerr St,0,1165,
43.478551,0,2932,-79.642861,,,,,Devon Rd + Elmhurst Ave,0,573,
43.425454,0,2689,-79.710603,,,,,1290 Speers Rd,0,572,
43.479066,0,2267,-79.688721,,,,,Lancaster Dr + Fairbanks Pl,0,571,
43.486898,0,3046,-79.700203,,,,,Glenashton Dr + Glenora Dr,0,570,
43.471131,0,2757,-79.692708,,,,,White Oaks Blvd + Marlborough Ct,0,577,
43.3808,0,3367,-79.7269,,,,,Great Lakes Blvd + Creek Path Ave,0,1166,
43.4017,0,2385,-79.7158,,,,,Rebecca St + Vilma Dr,0,380,
43.449997,0,2437,-79.729341,,,,,Upper Middle Rd West + Dorval Dr (Westoak Trails Blvd),0,1073,
43.3796,0,2495,-79.7229,,,,,Great Lakes Blvd + Buena Vista Ct,0,60,
43.428072,0,3331,-79.766399,,,,,Bronte Rd + Richview Blvd,0,61,
43.404441,0,2382,-79.712726,,,,,Rebecca St + Sunset Dr,0,258,
43.4145,0,2651,-79.7021,,,,,Rebecca St. + Sherin Dr.,0,259,
43.4497,0,2451,-79.7461,,,,,Proudfoot Trail + Waubanoka Way,0,64,
43.442352,0,3204,-79.705517,,,,,403 North Service Rd West,0,65,
43.469271,0,2608,-79.658833,,,,,Devon Rd + Cairncroft Rd,0,67,
43.4787,0,2439,-79.6978,,,,,Upper Middle Rd East + Golden Meadow Tr,0,68,
43.444861,0,2551,-79.683353,,,,,Stewart St + Kerr St,0,253,
43.3831,0,2493,-79.7318,,,,,Great Lakes Blvd + Beechtree Cr,0,250,
43.5155,0,2973,-79.6891,,,,,Hyde Park Gate + Dundas St West,0,256,
43.461363,0,2218,-79.749376,,,,,Dundas St. West at Trafalgar Lawn,0,254,
43.479285,0,2780,-79.691949,,,,,Lancaster Dr + Lincoln Gate,0,255,
43.4937,0,2803,-79.662,,,,,Wynten Way + Lansdown Dr,0,603,
43.473499,0,3062,-79.664319,,,,,1333 Cornwall Rd,0,1172,
43.4866,0,2838,-79.6887,,,,,Upper Middle Rd East west of Grand Blvd,0,156,
43.441,0,2719,-79.6927,,,,,Speers Rd + Dorval Dr,0,1251,
43.504874,0,3275,-79.636399,,,,,Royal Windsor Dr + Avonhead Rd,0,731,
43.4463,0,3122,-79.6959,,,,,Wyecroft Rd + Sinclair Rd,0,730,
43.384626,0,2860,-79.741786,,,,,Burloak Dr + Adele Rd,0,733,
43.4981,0,3425,-79.7082,,,,,Dundas St East + Prince Michael Dr,0,732,
43.447596,0,2987,-79.688283,,,,,Kerr St + Shepherd Rd,0,735,
43.406768,0,3385,-79.720945,,,,,Bridge Rd + Underwood Cr (Q.E. Park Community and Cultural Centre),0,734,
43.51572,0,3059,-79.671743,,,,,Winston Churchill Blvd + Sheridan Park Dr,0,508,
43.420086,0,2656,-79.695699,,,,,T.A. Blakelock,0,509,
43.3975,0,2457,-79.7085,,,,,Lakeshore Rd West + Nelson St,0,506,
43.3762,0,2469,-79.7306,,,,,Burloak Dr + Randolph Cr,0,738,
43.513433,0,3209,-79.669244,,,,,Winston Churchill Blvd + Upper Middle Rd East,0,504,
43.515878,0,2989,-79.68573,,,,,Bristol Circle + Winston Park Dr,0,505,
43.4392,0,3335,-79.7412,,,,,Upper Middle Rd West at Abbey Plaza,0,502,
43.460218,0,2504,-79.719751,,,,,Upper Middle Rd + Neyagawa Blvd,0,503,
43.381252,0,3048,-79.729168,,,,,Great Lakes Blvd + Timeless Dr,0,500,
43.477147,0,2771,-79.679764,,,,,Falgarwood Dr + Grosvenor St,0,501,
43.4558,0,3172,-79.6824,,,,,Oakville GO Station,0,1212,
43.464834,0,3143,-79.687444,,,,,Trafalgar Rd + Iroquois Shore Rd,0,1213,
43.497823,0,3270,-79.644043,,,,,Royal Windsor Dr east of Winston Churchill Blvd,0,633,
43.4686,0,2898,-79.7193,,,,,Sixth Line south of Munn's Ave,0,634,
43.508606,0,2212,-79.697332,,,,,Dundas St East + 9th Line,0,468,
43.466377,0,3003,-79.689557,,,,,Trafalgar Rd + White Oaks Blvd (South),0,1214,
43.493606,0,2718,-79.708322,,,,,North Ridge Trail + Felhaber Cr,0,785,
43.438167,0,2696,-79.696149,,,,,Speers Rd + 427 Speers Rd,0,638,
43.4672,0,2763,-79.6899,,,,,White Oaks Blvd + Trafalgar Rd,0,464,
43.4464,0,2485,-79.7209,,,,,Dorval Dr + Outlook Terrace,0,1218,
43.4426,0,2536,-79.6858,,,,,Stewart St + Maurice Dr,0,466,
43.458296,0,2947,-79.699926,,,,,6th Line + Sewell Dr,0,461,
43.5078,0,2993,-79.6685,,,,,Winston Park Dr + north of Upper Middle Rd East,0,39,
43.42117,0,2259,-79.720944,,,,,Third Line + Wyecroft Rd,0,462,
43.47226,0,2123,-79.74257,,,,,16 Mile + George Savage,0,1646,
43.4634,0,2960,-79.7073,,,,,Sixth Line + Miller Rd,0,168,
43.4288,0,3081,-79.7651,,,,,Westoak Trails Blvd east of Bronte Rd,0,169,
43.4459,0,2980,-79.688,,,,,Speers Rd west of Kerr St,0,736,
43.3945,0,2255,-79.7494,,,,,Wyecroft Rd + South Service Rd West,0,164,
43.381707,0,2288,-79.717413,,,,,Lakeshore Rd West east of Shelburne Place,0,166,
43.468533,0,2896,-79.716966,,,,,River Oaks Blvd + Sixth Line,0,167,
43.463094,0,2242,-79.732389,,,,,Towne Blvd + Mowat Ave,0,160,
43.382521,0,3375,-79.738988,,,,,Burloak Dr + Rebecca St,0,161,
43.4436,0,2289,-79.6903,,,,,Speers Rd east of Woody Rd,0,1016,
43.439634,0,2425,-79.74593,,,,,Third Line + Sandpiper Rd,0,163,
43.405464,0,2995,-79.722725,,,,,Bridge Rd + Wyandotte Dr,0,964,
43.416972,0,3360,-79.719386,,,,,2075 Speers Rd,0,966,
43.413,0,3358,-79.7217,,,,,2189 Speers Rd,0,967,
43.462994,0,1014,-79.742477,,,,,Neyagawa Blvd + Riverbank Way,0,960,
43.4292,0,3318,-79.7187,,,,,South Service Rd West + Progress Ct,0,782,
43.3882,0,2325,-79.7471,,,,,Burloak Dr + Prince William Dr,0,963,
43.4825,0,2928,-79.6374,,,,,Devon Rd + Deer Run Park,0,1129,
43.4435,0,2547,-79.6747,,,,,Forsythe St + Head St,0,285,
43.47653,0,2118,-79.73762,,,,,16 Mile + Preserve,0,1642,
43.496818,0,3262,-79.662639,,,,,St. Luke's School,0,968,
43.508359,0,2275,-79.682995,,,,,Bristol Circle + Coventry Rd,0,969,
43.501357,0,3274,-79.640189,,,,,2480 Royal Windsor Dr,0,284,
43.4343,0,3330,-79.7775,,,,,Dundas St West + Bronte Rd,0,1106,
43.436872,0,3211,-79.748732,,,,,Postmaster Dr + Arbourview Dr,0,1107,
43.429527,0,2721,-79.730447,,,,,Abbeywood Dr + Third Line,0,1104,
43.4802,0,3094,-79.6413,,,,,Ford Dr + Devon Rd,0,1105,
43.516984,0,2161,-79.684815,,,,,Winston Park Dr + Bristol Circle,0,1519,
43.4836,0,2835,-79.6924,,,,,Upper Middle Rd East west of Grosvenor St,0,1103,
43.3971,0,2253,-79.7515,,,,,RioCan Centre (West),0,1100,
43.4638,0,2613,-79.6879,,,,,Leighland Ave + Trafalgar Rd,0,1101,
43.465958,0,2615,-79.68408,,,,,Iroquois Shore Rd + North Service Rd East,0,1217,
43.474308,0,2154,-79.702806,,,,,Upper Middle Rd East + Trafalgar Rd,0,1517,
43.471828,0,3110,-79.723502,,,,,Holy Trinity High School,0,408,
43.48095,0,2112,-79.69541,,,,,Upper Middle Rd East + 8th Line,0,1660,
43.4083,0,3161,-79.7034,,,,,3rd Line + Hixon St,0,1109,
43.41542,0,2351,-79.712669,,,,,Bridge Rd + 3rd Line,0,909,
43.47846,0,2116,-79.73552,,,,,16 Mile + Colton,0,1640,
43.474647,0,3154,-79.70199,,,,,Upper Middle Rd East + Trafalgar Rd,0,1090,
43.449147,0,2432,-79.759058,,,,,3rd Line north of Pine Glen Rd,0,467,
43.476996,0,2855,-79.701251,,,,,Golden Briar Trail + Laurelwood Dr,0,1298,
43.4137,0,2629,-79.7144,,,,,Bridge Rd + Seaton Dr,0,1091,
43.4236,0,2686,-79.7124,,,,,1360 Speers Rd,0,1241,
43.430901,0,3107,-79.718346,,,,,1275 North Service Rd West,0,878,
43.43015,0,2723,-79.726866,,,,,Abbeywood Dr + Fieldstone Cir,0,879,
43.4759,0,2888,-79.7256,,,,,River Glen Blvd + Sixth Line,0,876,
43.412078,0,3113,-79.705097,,,,,South Oakville Centre,0,877,
43.372358,0,3408,-79.725166,,,,,Burloak Dr + Lakeshore Rd West,0,874,
43.467177,0,2616,-79.682338,,,,,475 Iroquois Shore Rd,0,875,
43.4973,0,3133,-79.6451,,,,,Royal Windsor Dr + Winston Churchill Blvd,0,872,
43.384742,0,2323,-79.734001,,,,,Great Lakes Blvd + Rebecca St,0,1243,
43.451083,0,3229,-79.697062,,,,,Kerr St at Canadian Tire,0,870,
43.438051,0,2697,-79.695989,,,,,440 Speers Rd,0,871,
43.378894,0,2180,-79.765874,,,,,Harvester Rd + South Service Rd,0,1534,
43.4401,0,2699,-79.6937,,,,,Speers Rd + Morden Rd,0,9,
43.474567,0,2889,-79.727644,,,,,River Glen Blvd + Westfield Trail,0,1245,
43.4186,0,2715,-79.7091,,,,,Bridge Rd + Sherin Dr,0,646,
43.381251,0,2178,-79.763377,,,,,Harvester Rd at Appleby GO station,0,1532,
43.43021,0,2251,-79.73277,,,,,Third Line north of Abbeywood Dr,0,890,
43.474992,0,2768,-79.690229,,,,,Grand Blvd + Kensington Park Rd,0,891,
43.48227,0,2778,-79.690815,,,,,Lancaster Dr + Harcroft Ct,0,637,
43.428681,0,2249,-79.764909,,,,,Westoak Trails Blvd east of Bronte Rd,0,677,
43.444835,0,2574,-79.670427,,,,,Church St. + Navy St.,0,894,
43.476221,0,2293,-79.688994,,,,,8th Line + Grand Blvd,0,895,
43.444271,0,3052,-79.697465,,,,,Wyecroft Rd + Dorval Dr,0,898,
43.373996,0,2357,-79.721785,,,,,Lakeshore Rd West + Stevenson Rd,0,670,
43.5018,0,3190,-79.6616,,,,,James Hill School,0,1087,
43.45392,0,3053,-79.686338,,,,,Cross Ave + Lyons Lane,0,439,
43.427,0,2661,-79.6905,,,,,Rebecca St + Patricia Dr,0,1099,
43.3777,0,3369,-79.7206,,,,,Great Lakes Blvd + Mistwell Cr,0,649,
43.468,0,2492,-79.6635,,,,,Morrison Rd + Linbrook Rd,0,1199,
43.496363,0,3349,-79.651077,,,,,Sheridan Garden Dr + Thoresby Dr,0,1277,
43.444395,0,2490,-79.727325,,,,,Monastery Dr + Nottinghill Gate,0,1248,
43.388579,0,2206,-79.829729,,,,,Dundas St + Highway 407 GO Carpool,0,1575,
43.506063,0,3278,-79.635588,,,,,Royal Windsor Dr + 2265 Royal Windsor Dr,0,1173,
43.379256,0,2183,-79.765769,,,,,Harvester Rd + South Service Rd,0,1537,
43.480629,0,2924,-79.633557,,,,,Devon Rd + Canso Rd,0,357,
43.4406,0,3163,-79.7076,,,,,North Service Rd West east of 4th Line,0,356,
43.4155,0,3343,-79.7485,,,,,Bronte Rd at Woodlands Operation Centre,0,355,
43.4961,0,2796,-79.6516,,,,,Sheridan Garden Dr + Thoresby Dr,0,808,
43.4629,0,2962,-79.7046,,,,,McCraney St East east of Sixth Line,0,353,
43.4154,0,3310,-79.7478,,,,,Woodlands Operation Centre,0,352,
43.391309,0,2205,-79.824509,,,,,Dundas St + Walkers Line,0,1617,
43.4128,0,3359,-79.7215,,,,,2190 Speers Rd,0,803,
43.4409,0,2742,-79.712,,,,,Nottinghill Gate + Old Abbey Lane,0,802,
43.439,0,2538,-79.6782,,,,,Rebecca St + Brock St,0,801,
43.376516,0,2184,-79.766033,,,,,Appleby Line south of Harvester Rd,0,1538,
43.442832,0,3118,-79.675416,,,,,Chisholm St + Head St,0,806,
43.4272,0,2257,-79.7286,,,,,Third Line + North Service Rd West,0,639,
43.4288,0,2589,-79.7308,,,,,Third Line + Abbeywood Dr,0,804,
43.523639,0,3452,-79.687137,,,,,Laird Rd At Turnstone Cres,0,1788,
43.525209,0,3453,-79.685445,,,,,Laird Rd At Winston Churchill Blvd,0,1789,
43.457866,0,3101,-79.710083,,,,,Oxford Ave + McCraney St West,0,768,
43.485177,0,2781,-79.69066,,,,,Upper Middle Rd East + Grosvenor St,0,769,
43.4432,0,3201,-79.7617,,,,,Pine Glen Rd + Castlebrook Rd,0,212,
43.435,0,3030,-79.7774,,,,,Dundas St West + Bronte Rd,0,213,
43.4655,0,2903,-79.7182,,,,,River Oaks Blvd West east of Markle Dr,0,210,
43.445492,0,3016,-79.727091,,,,,Monastery Dr + Greenbriar Dr,0,211,
43.496051,0,3443,-79.720686,,,,,Threshing Mills Blvd + Buttonbush Trail,0,1780,
43.493986,0,3444,-79.718033,,,,,Wheat Boom Dr + William Rose Way,0,1781,
43.384169,0,2176,-79.760334,,,,,Harvester Rd + Century Dr,0,1530,
43.467728,0,3446,-79.745511,,,,,Sixteen Mile Dr + Gladeside Ave,0,1783,
43.4437,0,3243,-79.6817,,,,,Kerr St + Florence Dr,0,766,
43.4992,0,3259,-79.6616,,,,,Kingsway Dr + Clearview Dr,0,767,
43.519781,0,3450,-79.690483,,,,,Laird Rd East of Ridgeway Dr,0,1786,
43.521512,0,3451,-79.689408,,,,,Laird Rd At Colonial Dr,0,1787,
43.518448,0,2280,-79.678246,,,,,Bristol Circle + Dover Gate,0,41,
43.441675,0,2739,-79.714303,,,,,Nottinghill Gate + Runnymead Cr,0,1033,
43.3725,0,2472,-79.7256,,,,,Burloak Dr + Lakeshore Rd,0,1111,
43.470179,0,3439,-79.752232,,,,,Neyagawa Blvd + North Park Blvd,0,1777,
43.450541,0,3034,-79.760327,,,,,Dundas St West + Third Line,0,1078,
43.4543,0,2566,-79.6751,,,,,MacDonald Rd + Reynolds St,0,1079,
43.4767,0,2856,-79.7003,,,,,Upper Middle Rd East + Golden Briar Tr,0,1077,
43.464291,0,2984,-79.713715,,,,,Upper Middle Rd West + Elm Rd,0,1074,
43.49326,0,3442,-79.724,,,,,Threshing Mills Blvd + William Coltson Ave,0,1779,
43.47419,0,3441,-79.747,,,,,North Park Blvd + George Savage Blvd,0,1778,
43.465359,0,2614,-79.684512,,,,,Iroquois Shore Rd + North Service Rd East,0,1071,
43.456326,0,3102,-79.707936,,,,,Culham St + Oxford Ave,0,289,
43.48869,0,3045,-79.698187,,,,,Glenashton Dr at Iroquois Ridge H.S.,0,288,
43.436769,0,2730,-79.718565,,,,,Pilgrims Way + Montgomery Dr,0,1112,
43.448058,0,2101,-79.668504,,,,,Randall St. + Trafalgar Rd.,0,1678,
43.466452,0,2102,-79.71753,,,,,River Oaks Blvd West + Elm Rd,0,1679,
43.4057,0,2346,-79.7118,,,,,Rebecca St. + Stanfield Dr.,0,281,
43.509758,0,2276,-79.684921,,,,,Bristol Circle + Brighton Rd,0,5,
43.4566,0,2600,-79.6725,,,,,MacDonald Rd + Watson Ave,0,283,
43.476641,0,2885,-79.720595,,,,,Glenashton Dr + Greenfield Dr,0,282,
43.493647,0,2104,-79.696105,,,,,North Ridge Trail + Grace Dr,0,1670,
43.435246,0,2103,-79.776545,,,,,Dundas St West + Bronte Rd,0,1671,
43.4724,0,2852,-79.7044,,,,,Upper Middle Rd East + Martindale Ave (Second Stop),0,287,
43.407523,0,2626,-79.709416,,,,,Rebecca St + Surrey Dr,0,286,
43.397793,0,2388,-79.720197,,,,,Rebecca St + Bronte Rd,0,1094,
43.3782,0,3373,-79.7331,,,,,Burloak Dr + Wavecrest St,0,1095,
43.437592,0,2444,-79.752682,,,,,Westoak Trails Blvd + Shorncliffe Blvd,0,1096,
43.482355,0,3170,-79.712427,,,,,Trafalgar Rd. + Rosegate Way,0,1159,
43.411648,0,3077,-79.732623,,,,,Wyecroft Rd + Pacific Rd,0,1158,
43.498643,0,3272,-79.643575,,,,,Royal Windsor Dr + 2645 Royal Windsor Dr,0,1092,
43.4377,0,3383,-79.7679,,,,,Pine Glen Rd + Falling Green Dr,0,674,
43.458588,0,2599,-79.67367,,,,,Maple Ave + Watson Ave,0,1156,
43.4584,0,2598,-79.674,,,,,Maple Ave + Watson Ave,0,1098,
43.4414,0,2427,-79.7484,,,,,Third Line + Westoak Trails Blvd,0,1150,
43.4638,0,2478,-79.6683,,,,,Linbrook Dr at St Mildred's School,0,1153,
43.4734,0,2850,-79.6973,,,,,White Oaks Blvd + Litchfield Rd,0,673,
43.480647,0,2775,-79.685076,,,,,Grosvenor St + Grand Blvd,0,263,
43.4408,0,3131,-79.7495,,,,,Westoak Trails Blvd + Stillmeadow Rd,0,938,
43.4506,0,3230,-79.6976,,,,,Kerr St at Canadian Tire,0,261,
43.4712,0,2756,-79.6932,,,,,White Oaks Blvd + Marlborough Ct,0,260,
43.4377,0,3312,-79.706,,,,,Wyecroft Rd + 4th Line,0,267,
43.4495,0,2638,-79.7411,,,,,Westoak Trails Blvd + Overfield Rd,0,266,
43.43002,0,3006,-79.761683,,,,,Westoak Trails Blvd + Grand Oak Trail,0,1178,
43.3976,0,2252,-79.7484,,,,,RioCan Centre (East),0,264,
43.441,0,2497,-79.749016,,,,,Westoak Trails Blvd + Third Line,0,1121,
43.497831,0,3426,-79.709052,,,,,Dundas St East + Prince Michael Dr,0,59,
43.4399,0,3382,-79.7655,,,,,Pine Glen Rd + Crestmont Dr,0,269,
43.378,0,2254,-79.7207,,,,,Great Lakes Blvd + Spring Azure Cr,0,268,
43.485306,0,1050,-79.713356,,,,,Postridge Dr + Dalebrook Dr,0,1290,
43.386346,0,2169,-79.741959,,,,,Great Lakes Blvd + Michigan Dr,0,1523,
43.517993,0,3175,-79.687764,,,,,Ridgeway Dr + Dundas St West,0,1551,
43.517671,0,3174,-79.690464,,,,,Laird + Ridgeway,0,1550,
43.449653,0,3178,-79.710157,,,,,Dorval Dr + Leewood Dr,0,1553,
43.448716,0,3176,-79.712833,,,,,Dorval Dr + Old Abbey Ln,0,1552,
43.450222,0,3180,-79.706277,,,,,1169 Dorval Dr,0,1555,
43.449252,0,3179,-79.710487,,,,,Dorval Dr + Leewood Dr,0,1554,
43.405161,0,2617,-79.722881,,,,,Bridge Rd + Vanguard Cr,0,1215,
43.450043,0,3181,-79.706691,,,,,1180 Dorval Dr,0,1556,
43.456951,0,2152,-79.753542,,,,,Dundas St West + Fourth Line,0,1559,
43.4454,0,2573,-79.6713,,,,,Randall St + Navy St,0,54,
43.4426,0,2475,-79.7108,,,,,Old Abbey Ln + Montrose Abbey Dr,0,57,
43.41837,0,2712,-79.709166,,,,,Bridge Rd + Sherin Dr,0,56,
43.4294,0,3125,-79.6967,,,,,4th Line + Bridge Rd,0,62,
43.4369,0,3023,-79.7346,,,,,Pilgrims Way + Glen Abbey Gate,0,1297,
43.4692,0,3147,-79.6941,,,,,Trafalgar Rd + Marlborough Ct,0,537,
43.4655,0,2902,-79.7184,,,,,River Oaks Blvd West east of Markle Dr,0,536,
43.481382,0,2583,-79.716968,,,,,Oak Park Blvd + Sawgrass Dr,0,535,
43.509,0,3455,-79.6706,,,,,Winston Park Dr + Bristol Cr,0,1791,
43.4368,0,2731,-79.7189,,,,,Pilgrims Way + Potters Wheel Cr,0,532,
43.3928,0,3138,-79.7136,,,,,Bronte Harbour,0,531,
43.450569,0,2748,-79.701902,,,,,North Service Rd West east of Dorval Dr,0,530,
43.4412,0,3200,-79.7637,,,,,Postmaster Dr. + Pine Glen Rd.,0,1295,
43.439406,0,3021,-79.734902,,,,,Pilgrims Way + Bishops Gate,0,1081,
43.46629,0,3146,-79.690098,,,,,Trafalgar Rd and McCraney St,0,775,
43.4723,0,2268,-79.6946,,,,,White Oaks Blvd + Erin St,0,988,
43.443467,0,1034,-79.761764,,,,,Pine Glen Rd + Castlebrook Rd,0,989,
43.464658,0,2533,-79.72672,,,,,River Oaks Blvd + McDowell Ave,0,1171,
43.428597,0,2151,-79.752981,,,,,Upper Middle Rd West east of Grand Oak Trail,0,1558,
43.4439,0,3013,-79.7099,,,,,Old Abbey Lane + Parkridge Cr,0,982,
43.478906,0,2296,-79.69293,,,,,8th Line + Lincoln Gate,0,983,
43.472796,0,2891,-79.73215,,,,,River Glen Blvd + Harman Gate,0,980,
43.4379,0,3085,-79.7431,,,,,Upper Middle Rd West + 3rd Line,0,981,
43.4341,0,3026,-79.7393,,,,,Merchants Gate + 3rd Line,0,986,
43.4599,0,2954,-79.7126,,,,,Oxford Ave + Mansfield Dr,0,987,
43.472509,0,2310,-79.656556,,,,,Devon Rd + Wedgewood Dr,0,984,
43.4265,0,3327,-79.7781,,,,,Colonel William Pkwy + Liptay Ave,0,115,
43.4224,0,3269,-79.7583,,,,,Bronte Rd + Upper Middle Rd West,0,252,
43.4007,0,2391,-79.7214,,,,,Bridge Rd + Wyatt St,0,117,
43.489937,0,1055,-79.70357,,,,,Kestell Blvd + Coronation Dr,0,776,
43.435014,0,2358,-79.745778,,,,,Upper Middle Rd West + Postmaster Dr,0,111,
43.3813,0,3366,-79.7297,,,,,Great Lakes Blvd + Timeless Dr,0,1037,
43.4776,0,2491,-79.6599,,,,,Cornwall Rd at Chisholm Academy,0,113,
43.4372,0,3086,-79.7433,,,,,Upper Middle Rd West + 3rd Line,0,69,
43.4638,0,2521,-79.7338,,,,,Mowat Ave + Atwood Lane,0,771,
43.4757,0,2887,-79.7262,,,,,River Glen Blvd west of 6th Line,0,119,
43.4646,0,2287,-79.7254,,,,,River Oaks Blvd West + Marisha Ct,0,118,
43.4553,0,2512,-79.6783,,,,,Reynolds St south of Cornwall Rd,0,770,
43.386269,0,2177,-79.758312,,,,,Harvester Rd + Sheldon Ct,0,1531,
43.476045,0,2770,-79.68111,,,,,Falgarwood Dr + Elgin Cr,0,772,
43.390229,0,2170,-79.753875,,,,,Harvester Rd + Syscon Rd,0,1524,
43.391549,0,2171,-79.752929,,,,,Harvester Rd west of Burloak Dr,0,1525,
43.387802,0,2172,-79.756439,,,,,Harvester Rd + Gateway Dr,0,1526,
43.4104,0,3265,-79.7059,,,,,Third Line + Rebecca St,0,1255,
43.4426,0,2545,-79.6741,,,,,Rebecca St. + Chisholm St.,0,1252,
43.447221,0,2571,-79.667866,,,,,Church St + Dunn St,0,1253,
43.45176,0,2261,-79.76371,,,,,OTMH East Entrance,0,1399,
43.45181,0,2250,-79.76568,,,,,OTMH North Entrance,0,1398,
43.47729,0,2827,-79.714361,,,,,Glenashton Dr + Windfield Dr,0,915,
43.4276,0,3328,-79.7816,,,,,Colonel William Pkwy + Stalybridge Dr,0,914,
43.4267,0,2256,-79.7285,,,,,Third Line + North Service Rd West,0,917,
43.4385,0,2732,-79.7186,,,,,Pilgrims Way + Rushbrooke Dr,0,916,
43.385884,0,2174,-79.758258,,,,,Harvester Rd + Sheldon Ct,0,1528,
43.388199,0,2175,-79.756339,,,,,Harvester Rd + Gateway Dr,0,1529,
43.5155,0,3218,-79.6822,,,,,Winston Park Dr + Portland Dr,0,913,
43.442916,0,2537,-79.68523,,,,,Stewart St + Felan Ave,0,912,
43.4669,0,2901,-79.7175,,,,,River Oaks Blvd West + Pen St,0,308,
43.3798,0,3127,-79.7173,,,,,Lakeshore Rd West at Shell Park,0,309,
43.446453,0,2232,-79.733781,,,,,Upper Middle Rd West + 4th Line,0,300,
43.482982,0,3091,-79.64503,,,,,Ford Dr + Constance Dr,0,301,
43.4813,0,3419,-79.6561,,,,,Cornwall Rd at Maple Grove Village Plaza,0,305,
43.4653,0,3137,-79.6853,,,,,Iroquois Shore Rd east of Trafalgar Rd,0,533,
43.470115,0,3245,-79.69527,,,,,Trafalgar Rd + Ceremonial Dr,0,697,
43.447365,0,2559,-79.686133,,,,,Speers Rd east of Kerr St,0,845,
43.4888,0,2839,-79.6863,,,,,Upper Middle Rd East + Grand Blvd,0,844,
43.444746,0,2453,-79.683573,,,,,Kerr St + Stewart St,0,843,
43.4347,0,2677,-79.6939,,,,,Wildwood Dr + Ashbury Rd,0,842,
43.494474,0,3041,-79.699875,,,,,North Ridge Trail + Delnice Dr,0,841,
43.4215,0,2684,-79.7145,,,,,Speers Rd + York St,0,840,
43.4265,0,2517,-79.7548,,,,,Upper Middle Rd West + Grand Oak Trail,0,1151,
43.4479,0,2224,-79.7426,,,,,Westoak Trails Blvd + Proudfoot Trail,0,849,
43.386489,0,2214,-79.744258,,,,,Burloak Dr + Flora Dr,0,820,
43.435804,0,3384,-79.769991,,,,,Pine Glen Rd. + Grand Oak Trail,0,1313,
43.449314,0,3182,-79.704808,,,,,Dorval Dr + North Service Rd West,0,1557,
43.4338,0,3105,-79.7157,,,,,1195 North Service Rd West,0,1249,
43.50893,0,2163,-79.671179,,,,,Winston Park Dr + Bristol Circle,0,1520,
43.47816,0,2238,-79.712816,,,,,Glenashton Dr + Sawgrass Dr,0,1127,
43.4426,0,2548,-79.6795,,,,,Kerr St + Westside Dr,0,1320,
43.4452,0,2745,-79.7052,,,,,North Service Rd West + Lindsay Dr,0,663,
43.435,0,2592,-79.7377,,,,,Glen Abbey Gate + 3rd Line,0,240,
43.434579,0,2443,-79.755926,,,,,Garth Webb Secondary School,0,1208,
43.437905,0,2147,-79.77443,,,,,Dundas St West + Grand Oak Trail,0,1630,
43.437799,0,2148,-79.773952,,,,,Dundas St West + Grand Oak Trail,0,1631,
43.448847,0,2149,-79.766398,,,,,Hospital Gate + Volunteer Way,0,1632,
43.464652,0,2136,-79.701521,,,,,McCraney St East + Montclair Dr,0,1633,
