stop_lon,stop_timezone,stop_name,stop_id,parent_station,wheelchair_boarding,zone_id,stop_code,location_type,stop_url,preferred,stop_lat,stop_desc
-79.11723499999998,,Franklin Southbound @ Brock Street,2441,,1,,2441,0,,2,44.10972000000001,
-79.116345,,Southbound @ 72 Franklin,2442,,1,,2442,0,,2,44.107774,
-79.12032499999998,,Brock Street Westbound @ Main Street,2443,,1,,2443,0,,2,44.109472,
-79.035732,,Reach Westbound @ Marsh Hill (Epsom),2444,,1,,2444,0,,2,44.093705,
-79.035966,,Reach Eastbound @ Marsh Hill (Epsom),2445,,1,,2445,0,,2,44.093585,
-78.985241,,Reach Eastbound @ Reach Industrial Park,2446,,1,,2446,0,,2,44.104969,
-78.98500799999998,,Reach Westbound @ Reach Industrial Park,2447,,1,,2447,0,,2,44.105095,
-78.978346,,Reach Eastbound @ North Port,2448,,1,,2448,0,,2,44.106497,
-78.977997,,Reach Westbound @ North Port,2449,,1,,2449,0,,2,44.106635,
-78.937106,,Anderson Southbound @ Kilbride,245,,1,,245,0,,2,43.917513,
-78.961905,,Reach Eastbound @ Sherrington,2450,,1,,2450,0,,2,44.110073,
-78.961945,,Reach Westbound @ Sherrington,2451,,1,,2451,0,,2,44.110199,
-78.957515,,Reach Eastbound @ Old Simcoe,2452,,1,,2452,0,,2,44.11102600000001,
-78.951756,,Reach Eastbound @ Simcoe,2453,,1,,2453,0,,2,44.1122,
-78.951684,,Reach Westbound @ Simcoe,2454,,1,,2454,0,,2,44.112316,
-78.957656,,Reach Westbound @ Old Simcoe,2455,,1,,2455,0,,2,44.111107,
-78.91001199999998,,Simcoe Northbound @ Steepleview (Columbus),2456,,1,,2456,0,,2,43.979501,
-78.911266,,Simcoe Northbound @ Columbus Road (Columbus),2457,,1,,2457,0,,2,43.982318,
-78.911351,,Simcoe Southbound @ Columbus Road (Columbus),2458,,1,,2458,0,,2,43.982203,
-78.910124,,Simcoe Southbound @ Westview (Columbus),2459,,1,,2459,0,,2,43.979472,
-78.936222,,Anderson Southbound @ Darren,246,,1,,246,0,,2,43.915405,
-78.925672,,Simcoe Northbound @ Raglan Road (Raglan),2462,,1,,2462,0,,2,44.017775,
-78.924563,,Simcoe Northbound @ Snow Ridge,2463,,1,,2463,0,,2,44.024868,
-78.92478199999998,,Simcoe Southbound @ Snow Ridge,2464,,1,,2464,0,,2,44.024706,
-78.925944,,Simcoe Southbound @ Raglan Road (Raglan),2465,,1,,2465,0,,2,44.018378,
-78.95354168,,King Westbound @ Old Simcoe,2473,,1,,2473,0,,2,44.08405984,
-78.955184,,Old Simcoe Northbound @ Jeffrey,2475,,1,,2475,0,,2,44.089871,
-78.955344,,Old Simcoe Southbound @ Jeffrey,2476,,1,,2476,0,,2,44.090628,
-78.953711,,King Eastbound @ Old Simcoe,2478,,1,,2478,0,,2,44.083946,
-78.938356,,Curts Eastbound @ Port Perry Terminal,2491,,1,,2491,0,,1,44.10227900000001,
-78.954168,,Paxton Westbound at 451 Paxton (Lakeridge Health Port Perry),2498,,1,,2498,0,,2,44.104589,
-78.950117,,Simcoe Southbound @ Kellett,2500,,1,,2500,0,,2,44.110346,
-78.94889,,Simcoe Southbound @ Balsam,2501,,1,,2501,0,,2,44.107337,
-78.945102,,Scugog  Westbound @ Simcoe,2503,,1,,2503,0,,2,44.099916,
-78.950789,,Scugog Westbound @ Ottawa,2505,,1,,2505,0,,2,44.09877,
-78.955178,,Scugog Westbound @ Old Simcoe,2506,,1,,2506,0,,2,44.097862,
-78.955305,,Scugog Eastbound @ Old Simcoe,2509,,1,,2509,0,,2,44.09774800000001,
-78.951258,,Scugog Eastbound @ Ottawa,2510,,1,,2510,0,,2,44.098585,
-78.944804,,Scugog Eastbound @ Simcoe,2512,,1,,2512,0,,2,44.099892,
-78.948792,,Simcoe Northbound @ Balsam,2514,,1,,2514,0,,2,44.107457,
-78.95,,Simcoe Northbound @ Beech,2515,,1,,2515,0,,2,44.110223,
-78.95578399999998,,Old Simcoe Southbound @ Scugog Street,2516,,1,,2516,0,,2,44.096969,
-78.955567,,Old Simcoe Southbound @ Victoria,2517,,1,,2517,0,,2,44.093814,
-79.084237,,Pickering Station,2549,,1,,2549,0,,1,43.831147,
-78.927052,,Anderson Southbound @ Manning,255,,1,,255,0,,2,43.89454,
-78.926119,,Anderson Southbound @ Maplewood,256,,1,,256,0,,2,43.892471,
-79.041346,,Ajax Station,2569,,1,,2569,0,,1,43.847679,
-78.925223,,Anderson Southbound @ Bradley,257,,1,,257,0,,2,43.890386,
-79.039484,,Fairall Eastbound @ Westney (West side stop),2574,,1,,2574,0,,2,43.846447,
-78.93794,,Whitby Station,2576,,1,,2576,0,,1,43.865496,
-78.923657,,Anderson Southbound @ Crawforth,258,,1,,258,0,,2,43.886829,
-78.886365,,Oshawa Station,2585,,1,,2585,0,,1,43.87066200000001,
-78.9229176,,Anderson Southbound @ Dundas,259,,1,,259,0,,2,43.8851472,
-78.877279,,Oshawa Centre Terminal,2595,,1,,2595,0,,2,43.88916900000001,
-78.93573499999998,,Consumers Eastbound @ Paisley,260,,1,,260,0,,2,43.867601,
-78.86528199999998,,King Eastbound @ Centre,2603,,1,,2603,0,,1,43.89714,
-78.8622203,,Gibb Westbound @ Centre,2604,,1,,2604,0,,2,43.89014370000001,
-78.93228,,Eastbound @ 187 Consumers,261,,1,,261,0,,2,43.867911,
-78.900295,,Westbound @ 1716 Victoria,262,,1,,262,0,,1,43.86729177,
-78.88778,,Wentworth Westbound @ Boundary (West side stop),265,,1,,265,0,,2,43.86166688,
-78.89276099999998,,Wentworth Westbound @ Forbes,266,,1,,266,0,,2,43.860563,
-78.897536,,Wentworth Westbound @ Scotia,267,,1,,267,0,,2,43.859508,
-78.9007,,Thickson Northbound @ Wentworth,268,,1,,268,0,,2,43.859,
-78.902289,,Thickson Northbound @ Tricont,269,,1,,269,0,,2,43.86266,
-78.903392,,Thickson Northbound @ Victoria,270,,1,,270,0,,2,43.865547,
-78.987629,,Taunton Westbound @ Coronation,2704,,1,,2704,0,,1,43.908291,
-78.986958,,Taunton Eastbound @ Coronation,2705,,1,,2705,0,,1,43.908217,
-78.980509,,Taunton Westbound @ Baycliff,2707,,1,,2707,0,,1,43.910014,
-79.0239972,,Taunton Westbound @ Gillett,2708,,1,,2708,0,,2,43.89974380000001,
-78.846976,,Bloor Eastbound @ Ritson,2709,,1,,2709,0,,2,43.882318,
-78.895601,,Simcoe Northbound @ Conlin,2712,,1,,2712,0,,2,43.947746,
-78.944325,,Taunton Westbound @ Fallingbrook,2713,,1,,2713,0,,2,43.91836021000001,
-79.001192,,Bayly Eastbound @ Boone,2718,,1,,2718,0,,2,43.847742,
-78.908542,,Thickson Northbound @ Burns,272,,1,,272,0,,2,43.877058,
-79.056518,,Church Southbound @ Sherwood,2720,,1,,2720,0,,2,43.85655100000001,
-79.042882,,Taunton Eastbound @ Harwood,2729,,1,,2729,0,,2,43.895089,
-79.0431068,,Taunton Westbound @ Harwood,2730,,1,,2730,0,,2,43.8952726,
-78.94143037,,Simcoe Northbound @ Greenway,2733,,1,,2733,0,,2,44.09167138,
-78.942667,,Simcoe Northbound @ Vanedward,2734,,1,,2734,0,,2,44.09453,
-78.94645106485363,,Union Southbound @ Major,2735,,1,,2735,0,,2,44.09497910075369,
-78.94857054144276,,Union Southbound @ Robin Trail,2737,,1,,2737,0,,2,44.091193837375,
-78.95111799999998,,King Westbound @ Union,2739,,1,,2739,0,,2,44.08454,
-78.910842,,Thickson Northbound @ Nichol,274,,1,,274,0,,2,43.88211600000001,
-78.9509,,Union Northbound @ Hurd,2740,,1,,2740,0,,2,44.085418,
-78.948845,,Union Northbound @ Josephine,2741,,1,,2741,0,,2,44.09017,
-78.947064,,Union Northbound @ Major,2743,,1,,2743,0,,2,44.094297,
-78.94307499999998,,Simcoe Southbound @ Vanedward,2744,,1,,2744,0,,2,44.094828,
-78.94179818,,Simcoe Southbound @ Greenway,2745,,1,,2745,0,,2,44.09201925,
-78.950491,,Northbound @ 15929 Simcoe St,2749,,1,,2749,0,,2,44.111357,
-78.911801,,Northbound @ 35 Thickson,275,,1,,275,0,,2,43.884288,
-78.912944,,Thickson Northbound @ Dundas,276,,1,,276,0,,2,43.88712300000001,
-78.91350799999998,,Thickson Northbound @ Crawforth,277,,1,,277,0,,2,43.88843361,
-78.914804,,Thickson Northbound @ Pine Hills,278,,1,,278,0,,2,43.89153000000001,
-78.915756,,Thickson Northbound @ Dalton,279,,1,,279,0,,2,43.893721,
-78.941649,,Garden Southbound @ Kenneth Hobbs,28,,1,,28,0,,2,43.902996,
-78.918233,,Thickson Northbound @ Canadian Oaks,281,,1,,281,0,,2,43.899509,
-78.92006499999998,,Thickson Northbound @ Rossland (South Side Stop),283,,1,,283,0,,2,43.903729,
-78.940938,,Southbound @ 3088 Garden,29,,1,,29,0,,2,43.901353,
-78.925599,,Thickson Northbound @ Bach,290,,1,,290,0,,2,43.916314,
-78.9267847,,Thickson Northbound @ Cathedral,292,,1,,292,0,,2,43.919129,
-78.917972,,Garrard Southbound @ Griffen,293,,1,,293,0,,2,43.92320500000001,
-78.917227,,Garrard Southbound @ Shore,294,,1,,294,0,,2,43.921498,
-78.91538799999998,,Garrard Southbound @ Dryden,295,,1,,295,0,,2,43.917352,
-78.914092,,Garrard Southbound @ Rolling Acres,296,,1,,296,0,,2,43.914403,
-78.9130924,,Garrard Southbound @ Donald Wilson,297,,1,,297,0,,2,43.9121379,
-78.912156,,Garrard Southbound @ Fencerow,298,,1,,298,0,,2,43.910044,
-78.93967,,Garden Southbound @ Rossland (Durham Region Headquarters),30,,1,,30,0,,2,43.898752,
-78.910619,,Garrard Southbound @ Rossland,300,,1,,300,0,,2,43.905952,
-79.144548,,Waterford Westbound @ Woodview,3001,,1,,3001,0,,2,43.820346,
-79.140253,,Waterford Eastbound @ Forestview,3004,,1,,3004,0,,2,43.820443,
-79.046606,,Ravenscroft Northbound @ Daniels,3014,,1,,3014,0,,2,43.86326600000001,
-78.90922,,Garrard Southbound @ Parkview,302,,1,,302,0,,2,43.90280914,
-78.907942,,Garrard Southbound @ Gadsby,303,,1,,303,0,,2,43.899855,
-79.026786,,Salem Southbound @ Thackery,3038,,1,,3038,0,,2,43.88831017,
-79.026599,,Salem Northbound @ Gillett,3039,,1,,3039,0,,2,43.888491,
-78.906976,,Garrard Southbound @ Manning,304,,1,,304,0,,2,43.89760603,
-79.021938,,Salem Northbound @ Harper Hill,3041,,1,,3041,0,,2,43.88440700000001,
-79.019056,,Salem Southbound @ Rossland,3042,,1,,3042,0,,1,43.88210500000001,
-79.018414,,Salem Northbound @ Rossland,3043,,1,,3043,0,,2,43.881461,
-79.026951,,Williamson Eastbound @ Kirk,3044,,1,,3044,0,,2,43.893784,
-79.026201,,Williamson Westbound @ Sergeant,3045,,1,,3045,0,,2,43.894659,
-79.005762,,Pickering Beach Northbound @ Bayly,3048,,1,,3048,0,,1,43.846466,
-79.006791,,Salem Northbound @ Lord,3049,,1,,3049,0,,2,43.849311,
-79.007221,,Salem Southbound @ Lord,3052,,1,,3052,0,,2,43.849663,
-79.00620876374902,,Salem Southbound @ Bayly,3053,,1,,3053,0,,1,43.84686809732681,
-79.00602185445216,,Pickering Beach Southbound @ Michaelman,3054,,1,,3054,0,,2,43.84421074545585,
-79.00649,,Pickering Beach Southbound @ Hickman,3055,,1,,3055,0,,2,43.842824,
-79.006118,,Pickering Beach Southbound @ Emperor,3056,,1,,3056,0,,1,43.840676,
-79.004638,,Pickering Beach Southbound @ Foord,3057,,1,,3057,0,,2,43.837128,
-79.003576,,Southbound @ 722 Pickering Beach,3058,,1,,3058,0,,2,43.834673,
-79.00228199999998,,Pickering Beach Southbound @ Rollo,3059,,1,,3059,0,,1,43.831646,
-78.9927232,,Eastbound @ 509 Bayly,3060,,1,,3060,0,,2,43.8495633,
-78.989176,,Bayly Eastbound @ Audley,3061,,1,,3061,0,,1,43.850332,
-78.987917,,Audley Southbound @ Keywood,3062,,1,,3062,0,,2,43.848222,
-78.986321,,Audley Southbound @ Sharplin,3063,,1,,3063,0,,2,43.84292,
-78.986706,,Audley Southbound @ Holloway,3064,,1,,3064,0,,2,43.836116,
-78.985326,,Audley Southbound @ Ashbury,3066,,1,,3066,0,,2,43.832312,
-78.991383,,Ashbury Westbound @ Shoal Point,3067,,1,,3067,0,,2,43.83294,
-78.99938,,Range Line Eastbound @ Poplar,3068,,1,,3068,0,,2,43.828856,
-79.032817,,Lake Driveway Westbound @ Westney,3074,,1,,3074,0,,1,43.828777,
-79.033125,,Lake Driveway Southbound @ Vale,3075,,1,,3075,0,,2,43.826381,
-79.034343,,Lake Driveway Southbound @ Hawkins,3076,,1,,3076,0,,2,43.823696,
-79.022861,,Finley Northbound @ Burden,3080,,1,,3080,0,,2,43.821367,
-79.014208,,Harwood Southbound @ Windebanks,3083,,1,,3083,0,,2,43.828548,
-79.00769,,Clover Ridge Eastbound @ Crawford,3085,,1,,3085,0,,2,43.8271,
-79.00429099999998,,Clover Ridge Eastbound @ Clarke,3086,,1,,3086,0,,2,43.829813,
-79.014244,,Dreyer Westbound @ Harwood,3089,,1,,3089,0,,2,43.83109300000001,
-78.91623869999998,,Thickson Northbound @ Manning,309,,1,,309,0,,2,43.8948175,
-79.022498,,Northbound @ 574 Monarch,3096,,1,,3096,0,,2,43.836801,
-79.02412,,Monarch Northbound @ Tragunna,3097,,1,,3097,0,,2,43.84052,
-78.938877,,Garden Southbound @ Bassett,31,,1,,31,0,,2,43.896968,
-78.915889,,Thickson Southbound @ Dalton,310,,1,,310,0,,2,43.893474,
-78.950286,,Victoria Eastbound @ Bayside Gate,3105,,1,,3105,0,,2,43.858814,
-78.92341399999998,,Thickson Northbound @ Fieldnest,3106,,1,,3106,0,,2,43.911379,
-78.924456,,Thickson Northbound @ Dryden,3107,,1,,3107,0,,2,43.913835,
-78.84632,,Ritson Southbound @ Bloor,3109,,1,,3109,0,,2,43.883063,
-78.915149,,Thickson Southbound @ Pine Hills,311,,1,,311,0,,2,43.89187877,
-78.844802,,Ritson Southbound @ Conant,3110,,1,,3110,0,,2,43.87956,
-78.82801,,Colonel Sam Westbound @ Farewell,3113,,1,,3113,0,,2,43.87933000000001,
-78.82968003226307,,Farewell Northbound @ Raleigh,3114,,1,,3114,0,,1,43.88279606653353,
-78.8557913,,Southbound @ 206 Ritson,3115,,1,,3115,0,,2,43.9039406,
-78.855635,,Northbound @ 205 Ritson,3116,,1,,3116,0,,2,43.904205,
-78.854433,,Ritson Southbound @ Bond,3117,,1,,3117,0,,2,43.901042,
-78.854417,,Ritson Northbound @ Richmond,3118,,1,,3118,0,,2,43.901499,
-78.91385,,Thickson Southbound @ Crawforth,312,,1,,312,0,,2,43.88874243,
-78.847296,,Wilson Southbound @ Adelaide,3123,,1,,3123,0,,2,43.909548,
-78.84907667343516,,Wilson Southbound @ Hillcroft,3125,,1,,3125,0,,2,43.91355036312938,
-78.848778,,Wilson Northbound @ Hillcroft,3126,,1,,3126,0,,2,43.913236,
-78.893451,,Britannia Eastbound @ Bridle,3128,,1,,3128,0,,2,43.955878,
-78.913195,,Thickson Southbound @ Dundas,313,,1,,313,0,,2,43.88721867000001,
-78.857426,,Conlin Eastbound @ Harmony,3132,,1,,3132,0,,2,43.95665300000001,
-78.845803,,Grandview Northbound @ Woodstream,3136,,1,,3136,0,,2,43.955852,
-78.912122,,Southbound @ 44 Thickson,314,,1,,314,0,,2,43.884433,
-78.6998376,,Baseline Westbound @ West Side Drive,3141,,1,,3141,0,,2,43.89572350000001,
-78.7064451,,Aspen Springs Eastbound @ West Side Drive,3143,,1,,3143,0,,2,43.9026426,
-78.7032401,,Aspen Springs Eastbound @ Fry,3144,,1,,3144,0,,2,43.9051647,
-78.706956,,Green Northbound @ Remmington,3145,,1,,3145,0,,2,43.897686,
-78.7086273836003,,Green Northbound @ Aspen Springs,3146,,1,,3146,0,,2,43.9014706787916,
-78.681484,,Liberty Northbound @ Wellington,3149,,1,,3149,0,,2,43.91361100000001,
-78.911373,,Thickson Southbound @ Nichol,315,,1,,315,0,,2,43.882767,
-78.683319,,Liberty Northbound @ Concession,3150,,1,,3150,0,,2,43.917844,
-78.678888,,Concession Eastbound @ Trudeau,3151,,1,,3151,0,,2,43.91926500000001,
-78.685434,,Longworth Westbound @ Swindells,3154,,1,,3154,0,,2,43.93118,
-78.6893809,,Liberty Northbound @ Freeland,3155,,1,,3155,0,,2,43.93182190000001,
-78.909859,,Thickson Southbound @ Long,316,,1,,316,0,,2,43.879377,
-78.673813,,Mearns Northbound @ Concession,3161,,1,,3161,0,,2,43.921138,
-78.712264,,Green Northbound @ Highway 2 (North side stop),3163,,1,,3163,0,,2,43.909994,
-78.711662,,Green Southbound @ South Of Highway 2,3165,,1,,3165,0,,2,43.90821300000001,
-78.699429,,Bowmanville Ave Southbound @ Hartwell,3167,,1,,3167,0,,2,43.904744,
-78.908946,,Thickson Southbound @ Burns,317,,1,,317,0,,2,43.87764539,
-78.702278,,Baseline Westbound @ Millburn,3170,,1,,3170,0,,2,43.895232,
-78.7100851889842,,Green Northbound @ Clarington,3171,,1,,3171,0,,2,43.9048372717572,
-78.710404,,Green Southbound @ Boswell,3172,,1,,3172,0,,2,43.905223,
-78.688411,,Longworth Westbound @ Liberty,3173,,1,,3173,0,,2,43.930322,
-78.854111,,Wilson Northbound @ Attersley,3178,,1,,3178,0,,2,43.925753,
-78.854372,,Wilson Southbound @ Attersley,3179,,1,,3179,0,,2,43.926015,
-78.902447,,Thickson Southbound @ Tricont,318,,1,,318,0,,2,43.86262,
-78.899945,,Wentworth Eastbound @ Thickson,319,,1,,319,0,,2,43.858818,
-78.897457,,Wentworth Eastbound @ McEwen,320,,1,,320,0,,2,43.859341,
-78.9078341,,Consumers Westbound @ Thickson,321,,1,,321,0,,2,43.8723866,
-78.91304599999998,,Consumers Westbound @ Sunray,322,,1,,322,0,,2,43.870879,
-79.115221,,Franklin Northbound @ Reach,3224,,1,,3224,0,,2,44.10559400000001,
-78.866981,,Gibb Westbound @ Nassau,3227,,1,,3227,0,,2,43.889102,
-78.86610253462884,,Gibb Eastbound @ Nassau,3228,,1,,3228,0,,2,43.88919421477236,
-79.055896,,Church Northbound @ Sherwood,3229,,1,,3229,0,,2,43.855437,
-78.91680852279504,,Consumers Westbound @ Hopkins,323,,1,,323,0,,2,43.87007660488088,
-79.014381,,Harwood Northbound @ Dreyer,3231,,1,,3231,0,,1,43.830787,
-78.675239,,Mearns Northbound @ Apple Blossom,3249,,1,,3249,0,,2,43.924495,
-78.676991,,Mearns Northbound @ Sprucewood,3250,,1,,3250,0,,2,43.928385,
-78.682305,,Longworth Westbound @ Rickaby,3251,,1,,3251,0,,2,43.93205600000001,
-79.012367,,Clover Ridge Eastbound @ Andrea,3253,,1,,3253,0,,1,43.82622,
-78.9237719,,Consumers Westbound @ Cannon,326,,1,,326,0,,2,43.8689872,
-78.83800599999998,,Dean Westbound @ Wilson,3262,,1,,3262,0,,2,43.887869,
-78.841289,,Dean Northbound @ Sedan,3263,,1,,3263,0,,2,43.888306,
-79.009521,,Salem Northbound @ Achilles,3265,,1,,3265,0,,2,43.85314000000001,
-79.00961840932924,,Salem Southbound @ Achilles,3266,,1,,3266,0,,2,43.85275219675408,
-78.866844,,Ritson Northbound @ Beatrice (North stop),3269,,1,,3269,0,,2,43.930147,
-78.9286565,,Consumers Westbound @ Garden,327,,1,,327,0,,2,43.8682969,
-78.867734,,Ritson Northbound @ Pentland,3270,,1,,3270,0,,2,43.93206,
-78.868826,,Ritson Northbound @ Taunton,3271,,1,,3271,0,,1,43.934727,
-78.676347,,Liberty Northbound @ Baseline,3277,,1,,3277,0,,2,43.901872,
-78.67878,,Liberty Northbound @ Jane,3278,,1,,3278,0,,2,43.90737,
-78.674384,,Prince Eastbound @ Simpson,3279,,1,,3279,0,,2,43.909304,
-78.931766,,Westbound @ 180 Consumers,328,,1,,328,0,,2,43.868088,
-78.668219,,Lake Eastbound @ East Shore,3289,,1,,3289,0,,2,43.89826200000001,
-78.934571,,Consumers Westbound @ Paisley,329,,1,,329,0,,2,43.868016,
-79.03796199999998,,Rossland Westbound @ Seggar,3294,,1,,3294,0,,2,43.87746400000001,
-79.038698,,Rossland Eastbound @ Seggar,3295,,1,,3295,0,,2,43.877187,
-79.058372,,Rossland Westbound @ Harkins,3296,,1,,3296,0,,2,43.87213100000001,
-78.929162,,Consumers Eastbound @ Garden,330,,1,,330,0,,2,43.86800980000001,
-78.965222,,Highway 7A Westbound @ SmartCentres Port Perry,3300,,1,,3300,0,,1,44.094684,
-79.0334,,Rossland Eastbound @ Woodcock,3302,,1,,3302,0,,2,43.878356,
-79.0275635,,Rossland Eastbound @ Harwood,3314,,1,,3314,0,,2,43.8796476,
-79.026765,,Rossland Westbound @ Harwood,3315,,1,,3315,0,,2,43.880023,
-78.924038,,Consumers Eastbound @ Cannon,332,,1,,332,0,,2,43.868802,
-79.0418045,,Westney Southbound @ Kingston (South side stop),3322,,1,,3322,0,,2,43.8568676,
-78.94730861,,Simcoe Southbound @ Queen,3339,,1,,3339,0,,2,44.10364003,
-78.91860699999998,,Eastbound @ 107 Consumers,334,,1,,334,0,,2,43.86960100000001,
-78.94709667801564,,Simcoe Northbound @ Queen,3340,,1,,3340,0,,2,44.10351827820833,
-78.852739,,Wilson Northbound @ Terrace,3341,,1,,3341,0,,2,43.9226613,
-78.85286499999998,,Wilson Southbound @ Terrace,3342,,1,,3342,0,,2,43.922588,
-78.8556,,Wilson Northbound @ Tiffany,3343,,1,,3343,0,,2,43.929131,
-78.855818,,Wilson Southbound @ Tiffany,3344,,1,,3344,0,,2,43.92931,
-78.6952935,,Baseline Westbound @ Martin,3345,,1,,3345,0,,2,43.8967609,
-78.711744,,Green Northbound @ Highway 2 (South side stop),3346,,1,,3346,0,,2,43.9087386,
-78.7090942,,Clarington Boulevard Southbound @ Stevens,3347,,1,,3347,0,,1,43.9129222,
-78.9128184418275,,Consumers Eastbound @ Sunray,335,,1,,335,0,,2,43.87071339196998,
-78.905928,,Britannia Westbound @ Kentucky Derby,3366,,1,,3366,0,,2,43.95470000000001,
-79.077861,,Brock Road Southbound @ Major Oaks,3367,,1,,3367,0,,1,43.85522000000001,
-79.085714,,Brock Road Southbound @ Dersan,3368,,1,,3368,0,,1,43.874489,
-78.905592,,Stellar Eastbound @ Thickson,337,,1,,337,0,,2,43.872706,
-78.92400139999998,,Dryden Westbound @ Thickson,3409,,1,,3409,0,,2,43.9143679,
-78.922324,,Thickson Southbound @ Winterberry,3410,,1,,3410,0,,2,43.908294,
-78.920688,,Thickson Southbound @ Rossland,3411,,1,,3411,0,,2,43.904494,
-78.9184387,,Thickson Southbound @ Marta,3413,,1,,3413,0,,2,43.8994523,
-78.91639499999998,,Thickson Southbound @ Manning,3415,,1,,3415,0,,2,43.894635,
-78.903084,,Garrard Northbound @ Dundas,3416,,1,,3416,0,,2,43.88915200000001,
-78.903248,,Garrard Southbound @ Dundas,3417,,1,,3417,0,,2,43.88901400000001,
-78.90464,,Garrard Southbound @ Burnage,3419,,1,,3419,0,,2,43.89232,
-78.905268,,Stellar Westbound @ Thickson,342,,1,,342,0,,2,43.87293600000001,
-78.91904,,Dryden Westbound @ Bakerville,3420,,1,,3420,0,,2,43.91571,
-78.92186,,Dryden Westbound @ Waller,3421,,1,,3421,0,,2,43.91489,
-78.90185,,Britannia Westbound @ Thoroughbred,3422,,1,,3422,0,,2,43.9557,
-78.90163,,Britannia Eastbound @ Thoroughbred,3423,,1,,3423,0,,2,43.9555,
-78.8990682,,Kendalwood Northbound @ Sawdon,343,,1,,343,0,,2,43.88010220000001,
-79.06307049999998,,Rossland Eastbound @ Church,3430,,1,,3430,0,,2,43.8709498,
-79.068303,,Rossland Eastbound @ Shell,3431,,1,,3431,0,,2,43.870787,
-79.068386,,Rossland Westbound @ Shell,3432,,1,,3432,0,,2,43.870936,
-79.072756,,Rossland Westbound @ Seagrave,3433,,1,,3433,0,,2,43.870129,
-79.073729,,Rossland Eastbound @ Riverside,3434,,1,,3434,0,,2,43.869703,
-79.079724,,Rossland Eastbound @ Southcott,3435,,1,,3435,0,,2,43.868324,
-78.8998565,,Kendalwood Northbound @ Broadview,344,,1,,344,0,,2,43.8818189,
-78.9014091,,Kendalwood Northbound @ Northview,345,,1,,345,0,,2,43.88518710000001,
-78.904566,,Garrard Northbound @ Burnage,346,,1,,346,0,,2,43.892441,
-78.906543,,Garrard Northbound @ Manning,348,,1,,348,0,,2,43.896954,
-78.907678,,Garrard Northbound @ Forest,349,,1,,349,0,,2,43.899542,
-78.908666,,Garrard Northbound @ Westwood,350,,1,,350,0,,2,43.901785,
-78.954288,,Paxton Eastbound at 462 Paxton (Lakeridge Health Port Perry),3506,,1,,3506,0,,2,44.104482,
-79.079043,,Rossland Westbound @ Southcott,3510,,1,,3510,0,,2,43.868662,
-79.144213,,Altona Northbound @ Finch,3515,,1,,3515,0,,2,43.834759,
-79.143877,,Altona Southbound @ Shadow,3516,,1,,3516,0,,2,43.83375,
-78.854544,,Harmony Northbound @ Greenhill,3517,,1,,3517,0,,2,43.951841,
-78.854888,,Harmony Southbound @ Greenhill,3518,,1,,3518,0,,2,43.951249,
-78.910552,,Garrard Northbound @ Rossland,352,,1,,352,0,,1,43.906128,
-78.911592,,Garrard Northbound @ Pogson,353,,1,,353,0,,2,43.909057,
-78.87242871207518,,Taunton Westbound @ Mary,3531,,1,,3531,0,,2,43.93451980299271,
-78.87324,,Taunton Eastbound @ Mary,3532,,1,,3532,0,,2,43.93408,
-78.87956,,Taunton Westbound @ Simcoe,3533,,1,,3533,0,,1,43.93288,
-78.87799,,Taunton Eastbound @ Simcoe,3534,,1,,3534,0,,1,43.93301000000001,
-78.89864596744778,,Britannia Westbound @ Simcoe,3535,,1,,3535,0,,2,43.95638712467473,
-78.89646999999998,,Britannia Westbound @ Steeplechase,3537,,1,,3537,0,,2,43.95653,
-78.912559,,Garrard Northbound @ Donald Wilson,354,,1,,354,0,,2,43.91124,
-78.891015,,Conlin Eastbound @ Bridle,3541,,1,,3541,0,,2,43.949,
-78.896877,,Simcoe Southbound @ Conlin,3542,,1,,3542,0,,2,43.94919,
-78.9725,,Carnwith Westbound @ Bayern,3543,,1,,3543,0,,2,43.96223,
-78.97506,,Carnwith Westbound @ Darius Harns,3544,,1,,3544,0,,2,43.96165,
-78.96784,,Carnwith Westbound @ Montgomery,3545,,1,,3545,0,,2,43.9624,
-78.95911,,Carnwith Westbound @ Baldwin,3548,,1,,3548,0,,2,43.9668,
-78.9624,,Baldwin Southbound @ Winchester,3549,,1,,3549,0,,2,43.95347000000001,
-78.913659,,Garrard Northbound @ Weldon,355,,1,,355,0,,2,43.913729,
-79.06323,,Rossland Westbound @ Church,3550,,1,,3550,0,,2,43.87116000000001,
-78.87257,,Ritson Southbound @ Luple,3551,,1,,3551,0,,2,43.94279,
-78.77812,,Courtice Northbound @ Highway 2,3553,,1,,3553,0,,2,43.91268,
-78.98729,,Audley Southbound @ Denny,3554,,1,,3554,0,,2,43.84519,
-78.8997537673666,,Simcoe Southbound @ Britannia,3556,,1,,3556,0,,1,43.95564229526925,
-78.89949,,Simcoe Northbound @ Britannia,3557,,1,,3557,0,,1,43.95583,
-78.914815,,Garrard Northbound @ Dryden,356,,1,,356,0,,2,43.916354,
-79.07553726765236,,Brock Road Northbound @ Finch,3560,,1,,3560,0,,2,43.85045080317794,
-78.832953,,Wentworth Westbound @ Wilson,3562,,1,,3562,0,,2,43.87795,
-78.837602,,Wentworth Westbound @ Nelson,3563,,1,,3563,0,,2,43.876669,
-78.838196,,Wentworth Eastbound @ Nelson,3564,,1,,3564,0,,2,43.876379,
