stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
10230,1847,Summerlea Rd n/of Trojan Crt,,43.725068,-79.686723,,,0,,,0
10240,1848,Summerlea Rd at Atlas Crt,,43.727524,-79.690024,,,0,,,0
10250,1849,Summerlea Rd at Barton Crt,,43.72911,-79.692165,,,0,,,0
10260,1850,W Clark Blvd e/of Torbram Rd,,43.727742,-79.697413,,,0,,,0
10265,1851,Clark Blvd btwn Summerlea and Torbram Rd,,43.728869,-79.695848,,,0,,,0
10270,1852,Clark Blvd opp Eastbourne Dr,,43.726529,-79.70005,,,0,,,1
10280,1853,Clark Blvd w/of Folkstone Cres (E),,43.72743,-79.702428,,,0,,,1
10290,1854,Clark Blvd e/of Folkstone Cres,,43.727868,-79.705577,,,0,,,1
10300,1855,Clark Blvd at Finchgate Blvd,,43.726214,-79.707958,,,0,,,1
10310,1856,Clark Blvd opp Esplanade Rd,,43.724976,-79.708506,,,0,,,1
10320,1857,Clark Blvd opp Earnscliffe Gate,,43.723437,-79.709189,,,0,,,1
10330,1858,Clark Blvd at Fleetwood Cres,,43.721298,-79.709982,,,0,,,1
10340,1859,Clark Blvd at Bramalea Rd,,43.720089,-79.71097,,,0,,,1
10350,1860,Clark Blvd at Kings Cross Rd,,43.718978,-79.712635,,,0,,,1
10360,1861,Clark Blvd at Central Park Dr,,43.717056,-79.71519,,,0,,,1
10400,1865,Mountainberry Rd e/of Snowcap Rd,,43.764747,-79.732818,,,0,,,1
10420,1866,Mountainberry Rd at Snow Leopard Crt (N),,43.766079,-79.730315,,,0,,,1
10440,1868,Mountainberry Rd btwn Snow Leopard & Narrow Valley,,43.764389,-79.726777,,,0,,,0
10450,1869,Mountainberry Rd opp Mount Rainer Cres (W),,43.761644,-79.727372,,,0,,,0
10460,1870,Mountainberry Rd at Snowcap Rd,,43.761034,-79.730683,,,0,,,0
10470,1871,Peter Robertson Blvd w/of Mountainash Rd,,43.760313,-79.733061,,,0,,,1
10480,1872,Peter Robertson Blvd at Eagleridge Dr,,43.758467,-79.735253,,,0,,,1
10490,1873,Peter Robertson Blvd w/of Torbram Rd,,43.756367,-79.73763,,,0,,,1
10500,1874,Peter Robertson Blvd at Barley Field Rd,,43.754432,-79.73989,,,0,,,1
10510,1875,Peter Robertson Blvd at Sunny Meadow Blvd,,43.75213,-79.741947,,,0,,,1
10520,1876,Sunny Meadow Blvd opp Oatfield Rd,,43.752683,-79.743198,,,0,,,1
10530,1877,Sunny Meadow Blvd at Red Clover Rd,,43.754151,-79.745216,,,0,,,1
10540,1878,Sunny Meadow Blvd at Red River Rd,,43.755165,-79.746578,,,0,,,1
10580,1882,Black Forest Dr at Sprucelands Ave,,43.74951,-79.753486,,,0,,,1
10590,1883,Black Forest Dr opp Willow Park Dr,,43.747903,-79.754774,,,0,,,1
10593,1884,Black Forest Dr opp Bunchberry Way,,43.746442,-79.755915,,,0,,,1
10595,1885,Fernforest Dr s/of Black Forest Dr (at Bobcat St),,43.743795,-79.755516,,,0,,,1
10600,1886,Peter Robertson Blvd w/of Fernforest Dr,,43.740619,-79.754259,,,0,,,0
10610,1887,Peter Robertson Blvd w/of Hickroybush Ave,,43.740349,-79.757684,,,0,,,1
10620,1888,Peter Robertson Blvd at Dixie Rd,,43.739325,-79.75972,,,0,,,1
10630,1889,Guru Nanak St e/of Canada Goose Blvd,,43.737447,-79.76166,,,0,,,1
10640,1890,Guru Nanak St e/of Blue Whale Blvd,,43.736316,-79.762747,,,0,,,1
10650,1891,Guru Nanak St opp Riverbank Rd,,43.734262,-79.763841,,,0,,,1
10730,1898,Fernforest Dr at Kimberly Cres (S),,43.741059,-79.753897,,,0,,,1
10740,1899,Fernforest Dr at Hackberry Gate,,43.743937,-79.755472,,,0,,,1
10820,1907,Sunny Meadow Blvd s/of Larkspur Rd,,43.754982,-79.746542,,,0,,,1
10830,1908,Sunny Meadow Blvd at Squirreltail Way,,43.754234,-79.745554,,,0,,,1
10840,1909,Sunny Meadow Blvd at Oatfield Rd,,43.753119,-79.744055,,,0,,,1
10845,1910,Sunny Meadow Blvd n/of Peter Robertson Blvd,,43.751907,-79.742467,,,0,,,1
10855,1912,Sunny Meadow Blvd opp Thunderbird Trail,,43.750392,-79.741241,,,0,,,1
10930,1921,Sunny Meadow Blvd at Australia Dr,,43.762952,-79.757761,,,0,,,1
10940,1922,Sunny Meadow Blvd opp Black Cherry Lane,,43.759145,-79.757227,,,0,,,1
10950,1923,Sunny Meadow Blvd n/of Sandalwood Pkwy,,43.757478,-79.754857,,,0,,,1
10960,1924,Sandalwood Pkwy w/of Bramalea Rd,,43.753657,-79.758099,,,0,,,1
10970,1925,Sandalwood Pky E at Rattlesnake Rd,,43.752768,-79.759587,,,0,,,1
10975,1926,Sandalwood Pky E btwn Rattlesnake and Fernforest,,43.751322,-79.761982,,,0,,,1
10980,1927,Sandalwood Pky at Fernforest Dr,,43.750267,-79.763544,,,0,,,1
10990,1928,Sandalwood Pky E btwn Fernforest Dr & Dixie Rd,,43.74815,-79.766007,,,0,,,1
11000,1929,Sandalwood Pky E opp Springtown Trail,,43.746646,-79.767543,,,0,,,1
11010,1930,Sandalwood Pky E w/of Dixie Rd,,43.744874,-79.769621,,,0,,,1
11060,1933,Trinity Common Terminal Route 32/23 WB/ 300 Stop,,43.731442,-79.763449,,,0,place_SPTE,,1
11100,1934,Sandalwood Pky E w/of Heart Lake Rd,,43.736017,-79.781396,,,0,,,1
11110,1935,Sandalwood Pky E at Royal Palm Dr (E),,43.733799,-79.785386,,,0,,,1
11120,1936,Sandalwood Pky E at Royal Palm Dr (W),,43.731589,-79.788119,,,0,,,1
11130,1937,Sandalwood Pky E at Richvale Dr (WB),,43.730283,-79.790017,,,0,,,1
11140,1938,Sandalwood Pky E at Kennedy Rd N,,43.728444,-79.793196,,,0,,,0
11150,1939,Kennedy Rd N n/of Sandalwood Pky E,,43.729481,-79.794935,,,0,,,1
11160,1940,Conestoga Dr at Mondragon Circle,,43.729816,-79.797005,,,0,,,0
11170,1941,Heart Lake Terminal Route 23 WB Stop,,43.727787,-79.798337,,,0,place_HTLK,,1
11180,1942,Conestoga Dr at Loafers Lake Lane,,43.726167,-79.798632,,,0,,,1
11240,1943,Sandalwood Pky W w/of Hurontario St,,43.716748,-79.804407,,,0,,,1
11250,1944,Sandalwood Pkwy at 130 Sandalwood Pkwy,,43.71424,-79.807185,,,0,,,1
11260,1945,Sandalwood Pky n/of Van Kirk Dr,,43.710048,-79.810315,,,0,,,1
11290,1947,Queen Mary Dr at Gold Park Place,,43.703697,-79.813888,,,0,,,1
11300,1948,Queen Mary Dr s/of Woodvalley Dr,,43.701818,-79.810658,,,0,,,1
11305,1949,Queen Mary Dr s/of Whispering Hills Gate,,43.700837,-79.808543,,,0,,,0
11310,1950,Queen Mary Dr s/of Lormel Gate,,43.69967,-79.805848,,,0,,,0
11320,1951,Queen Mary Dr s/of Sunnybrook Cres (S),,43.69684,-79.804625,,,0,,,1
11330,1952,Queen Mary Dr at Briarcroft Rd (E),,43.695467,-79.805037,,,0,,,1
11350,1954,Edenbrook Hill Dr at Briarcroft Rd (W),,43.694878,-79.807812,,,0,,,1
11351,1955,Edenbrook Hill Dr n/of Packham Cr,,43.695083,-79.810283,,,0,,,1
11360,1956,Edenbrook Hill Dr s/of Duffield Rd,,43.695563,-79.813363,,,0,,,1
11365,1957,Edenbrook Hill Dr btwn Amboise Cres & Bonistel Cr,,43.696607,-79.815219,,,0,,,1
11405,1962,Worthington Ave s/of Fairhill Ave,,43.686018,-79.822117,,,0,,,1
11410,1963,Worthington Ave at Gabrielle Dr,,43.685197,-79.821002,,,0,,,1
11420,1964,Worthington Ave at Clayborne Ave,,43.683747,-79.819055,,,0,,,0
11430,1965,Worthington Ave at Salvation Rd,,43.681312,-79.816067,,,0,,,1
11440,1966,Mount Pleasant GO Station  Route 9 Stop,,43.674492,-79.822436,,,0,place_MPGO,,1
11460,1967,Worthington Ave n/of Salvation Rd,,43.681599,-79.816175,,,0,,,1
11470,1968,Worthington Ave opp Clayborne Ave,,43.683634,-79.818691,,,0,,,0
11480,1969,Worthington Ave opp Gabrielle Dr,,43.684771,-79.82021,,,0,,,1
11485,1970,Worthington Ave at Fairhill Ave,,43.686189,-79.822134,,,0,,,1
11490,1971,Brisdale Dr opp Schooner Dr,,43.688233,-79.821818,,,0,,,0
11510,1973,Brisdale Dr s/of Sandy Beach Rd,,43.689711,-79.824689,,,0,,,1
11520,1974,Brisdale Dr n/of Wetmeadow Dr,,43.691822,-79.827545,,,0,,,1
11530,1975,Brisdale Dr s/of Sandalwood Pky,,43.693228,-79.829543,,,0,,,1
11540,1976,Brisdale Dr at Ranchero Dr opp St. Edmund Campion,,43.694333,-79.831068,,,0,,,1
11550,1977,Brisdale Dr at Ramsey Lane,,43.696092,-79.833487,,,0,,,1
11560,1978,Botavia Downs Dr e/of Brisdale Dr,,43.697495,-79.834583,,,0,,,1
11570,1979,Botavia Downs Dr at Trumpet Valley Blvd,,43.69916,-79.831858,,,0,,,0
11590,1981,Earlsbridge Blvd at Edenbrook Hill Dr,,43.703928,-79.827061,,,0,,,0
11630,1986,Sandalwood Pky w/of Queen Mary Dr,,43.703913,-79.815221,,,0,,,1
11640,1987,E Sandalwood Pky at McLaughlin Rd,,43.706321,-79.812096,,,0,,,1
11650,1988,Sandalwood Pky s/of Van Kirk Dr,,43.709289,-79.810014,,,0,,,1
11660,1989,Sandalwood Pkwy opp 130 Sandalwood Pkwy,,43.71401,-79.806956,,,0,,,1
11670,1990,Sandalwood Pky W at Hurontario St,,43.71705,-79.803701,,,0,,,1
11730,1991,Heart Lake Terminal Route 204/218 Stop,,43.727784,-79.798138,,,0,place_HTLK,,1
11750,1992,Sandalwood Pky E at Richvale Dr (EB),,43.72969,-79.790252,,,0,,,1
11760,1993,Sandalwood Pky E opp Royal Palm Dr (W),,43.731029,-79.788573,,,0,,,1
11770,1994,Sandalwood Pky E at Glover Gate,,43.73334,-79.785423,,,0,,,1
11780,1995,Sandalwood Pky E at Heart Lake Rd,,43.735214,-79.782145,,,0,,,1
11790,1996,Great Lakes Dr at 400 Great Lakes Dr,,43.741018,-79.773372,,,0,,,1
11810,1998,Great Lakes Dr s/of Masjid Dr (St. Isac E.S.),,43.736479,-79.769078,,,0,,,1
11830,2000,Trinity Common Terminal Route 23 EB Stop,,43.731211,-79.763296,,,0,place_SPTE,,1
11840,2001,Great Lakes Dr at Beachsurf Rd,,43.734159,-79.766233,,,0,,,1
11850,2002,Great Lakes Dr s/of Masjid Dr,,43.736831,-79.769172,,,0,,,1
11860,2003,Great Lakes Dr at Harold M. Brathwaite S.S.,,43.737772,-79.770395,,,0,,,1
11870,2004,Great Lakes Dr at Sandalwood Pky,,43.741187,-79.773169,,,0,,,1
11875,2005,Sandalwood Pkwy at Save Max Sports Centre,,43.743204,-79.771272,,,0,,,1
11880,2006,E Sandalwood Pky at Dixie Rd,,43.744755,-79.769211,,,0,,,1
11890,2007,Sandalwood Pky E e/of Springtown Trail,,43.74674,-79.767057,,,0,,,1
11910,2009,Sandalwood Pky E at Pinecone Way,,43.752311,-79.759944,,,0,,,1
11920,2010,Sandalwood Pky E at Bramalea Rd,,43.753766,-79.757529,,,0,,,1
11940,2012,Sandalwood Pky E e/of Sunny Meadow Blvd,,43.757983,-79.753931,,,0,,,1
11950,2013,Sandalwood Pky E opp Black Cherry Lane,,43.75911,-79.753274,,,0,,,1
11960,2014,Sandalwood Pky E at Cobblestone Crt,,43.76107,-79.752331,,,0,,,1
11970,2015,Sandalwood Pky E at Lakespring Gate,,43.763809,-79.750267,,,0,,,1
11975,2016,Sandalwood Pky at Torbram Rd,,43.764935,-79.748693,,,0,,,1
11980,2017,Torbram Rd n/of Sandalwood Pky E,,43.765669,-79.748941,,,0,,,1
12040,2018,English St w/of Main St N,,43.694392,-79.771965,,,0,,,0
12050,2019,English St at Murray St,,43.693415,-79.773031,,,0,,,0
12060,2020,English St e/of Talbot St,,43.690717,-79.775961,,,0,,,1
12070,2021,English St at Vodden St W,,43.689402,-79.776209,,,0,,,1
12080,2022,Vodden St W at Talbot St,,43.689412,-79.778632,,,0,,,1
12090,2023,Vodden St W at Roseland Gate,,43.689791,-79.78227,,,0,,,1
12100,2024,N Vodden St W at Williams Pky,,43.690378,-79.784479,,,0,,,1
12110,2025,N Royal Orchard Dr n/of Williams Pky,,43.690972,-79.7855,,,0,,,1
12120,2026,N Royal Orchard Dr at Trailridge Dr,,43.69221,-79.786229,,,0,,,1
12130,2027,Royal Orchard Dr opp Dunhill Rd,,43.693799,-79.78685,,,0,,,1
12140,2028,Royal Orchard Dr at Suncrest Dr,,43.694572,-79.787753,,,0,,,1
12150,2030,Royal Orchard Dr at Richwood Cres (S),,43.696492,-79.790311,,,0,,,1
12160,2031,Royal Orchard Dr at Richwood Cres (N),,43.696953,-79.792117,,,0,,,1
12170,2032,Royal Orchard Dr at Bovaird Dr,,43.697958,-79.794595,,,0,,,1
12180,2033,Van Kirk Dr at Canam Cres (S),,43.698944,-79.796085,,,0,,,1
12190,2034,Van Kirk Dr at Canam Cres (N),,43.700077,-79.797796,,,0,,,1
12200,2035,Van Kirk Dr n/of Railway Tracks (northbound),,43.703733,-79.799859,,,0,,,1
12210,2036,Van Kirk Dr at 95 Van Kirk Dr,,43.705715,-79.801568,,,0,,,1
12220,2037,Van Kirk Dr at 111 Van Kirk Dr,,43.707616,-79.804139,,,0,,,0
12230,2038,Van Kirk Dr opp Regan Rd (N),,43.709138,-79.806348,,,0,,,1
12240,2039,Van Kirk Dr s/of Sandalwood Pky W,,43.709572,-79.808386,,,0,,,1
12250,2040,Van Kirk Dr n/of Sandalwood Pky W,,43.709698,-79.811081,,,0,,,1
12260,2041,Van Kirk Dr at Van Scott Dr,,43.710786,-79.814119,,,0,,,1
12270,2042,Van Kirk Dr at Viceroy Cres (S),,43.713484,-79.817776,,,0,,,1
12280,2043,Van Kirk Dr at Van Scott Dr (N),,43.715376,-79.818965,,,0,,,1
12290,2044,N Van Kirk Dr s/of Wanless Dr,,43.718267,-79.821419,,,0,,,1
12300,2045,Wanless Dr opp Tournament Dr,,43.723651,-79.816173,,,0,,,1
12330,2046,Conestoga Dr n/of Sutter Ave,,43.724827,-79.794132,,,0,,,1
12360,2050,Conestoga Dr n/of Ebby Ave,,43.718128,-79.78835,,,0,,,0
12370,2052,Conestoga Dr s/of Ebby Ave (at Heart Lake S.S.),,43.717049,-79.788034,,,0,,,1
12400,2057,Wanless Dr at Hurontario St,,43.725304,-79.814391,,,0,,,1
12410,2058,Hurontario St at 10886 Hurontario St,,43.723918,-79.811726,,,0,,,1
12420,2059,Hurontario St opp Petworth Dr,,43.72138,-79.808256,,,0,,,1
12425,2060,Sandalwood - Zum Main Station Stop NB,,43.718308,-79.803496,,,0,,,1
12470,2061,Sandalwood Pky E e/of Conestoga Dr,,43.726169,-79.795726,,,0,,,1
12560,2066,Hurontario St s/of Petworth Rd,,43.721688,-79.80812,,,0,,,1
12565,2067,Hurontario St opp 10866 Hurontario St,,43.723859,-79.811146,,,0,,,0
12568,2068,Hurontario St s/of Conservation Dr,,43.725603,-79.813447,,,0,,,0
12570,2069,Wanless Dr w/of Hurontario St,,43.725366,-79.814736,,,0,,,1
12580,2070,Wanless Dr e/of Tournament Dr,,43.724198,-79.815976,,,0,,,1
12590,2072,S Van Kirk Dr s/of Wanless Dr,,43.717975,-79.821227,,,0,,,1
12600,2073,Van Kirk Dr n/of Van Scott Dr,,43.715718,-79.819335,,,0,,,1
12610,2074,Van Kirk Dr opp Viceroy Cres (S),,43.713579,-79.818039,,,0,,,1
12615,2075,Van Kirk Dr s/of Mossgrove Cres,,43.711264,-79.814976,,,0,,,1
12630,2078,Van Kirk Dr at Cedarvalley Blvd,,43.709841,-79.81271,,,0,,,0
12640,2079,Van Kirk Dr s/of Sandalwood Pkwy,,43.709428,-79.808162,,,0,,,1
12650,2080,Van Kirk Dr s/of Regan Rd (N) (opp 111 Van Kirk Dr,,43.707267,-79.803954,,,0,,,1
12660,2081,Van Kirk Dr s/of Regan Rd (N) (opp 105 Van Kirk Dr,,43.705858,-79.802043,,,0,,,0
12675,2082,Van Kirk Dr n/of Railway Tracks (southbound),,43.704045,-79.800176,,,0,,,1
12678,2083,Van Kirk Dr at Regan Rd,,43.700368,-79.798468,,,0,,,1
12690,2084,Van Kirk Dr n/of Bovaird Dr,,43.698517,-79.795841,,,0,,,1
12710,2086,Royal Orchard Dr at Springview Dr (N),,43.696966,-79.792769,,,0,,,1
12715,2087,Royal Orchard Dr opp Richwood Cres (S),,43.696484,-79.790618,,,0,,,1
12720,2088,Royal Orchard Dr at Red Maple Dr,,43.694533,-79.787932,,,0,,,1
12730,2089,Royal Orchard Dr at Springview Dr (S),,43.691893,-79.786336,,,0,,,1
12740,2090,S Royal Orchard Dr at Williams Pky,,43.690638,-79.785196,,,0,,,1
12750,2091,Vodden St W s/of Williams Pky W,,43.690189,-79.784406,,,0,,,1
12760,2092,Vodden St W at Brookview Rd,,43.689577,-79.781594,,,0,,,1
12770,2093,Vodden St W opp Talbot St,,43.689289,-79.778734,,,0,,,1
12780,2094,Vodden St W at Pleasantview Ave,,43.689176,-79.77624,,,0,,,1
12790,2096,English St opp Talbot St,,43.690471,-79.77599,,,0,,,0
12795,2097,English St n/of Alison Crt ( 41 English St ),,43.692229,-79.774154,,,0,,,1
12800,2098,English St opp Murray St,,43.693593,-79.772665,,,0,,,1
12810,2099,English St at Main St,,43.694445,-79.771732,,,0,,,1
12840,2100,Main St N at Market St,,43.689215,-79.764533,,,0,,,1
12920,2102,Vodden St W w/of Main St N,,43.692481,-79.770266,,,0,,,1
12930,2103,Vodden St W at Rosebud Ave,,43.690418,-79.772554,,,0,,,0
12940,2104,Vodden St W at English St,,43.68941,-79.775585,,,0,,,1
12970,2105,W Williams Pky W at Royal Orchard Dr,,43.690301,-79.785364,,,0,,,1
12980,2106,Williams Pky W at McLaughlin Rd N,,43.688722,-79.78719,,,0,,,1
12990,2107,Williams Pky W w/of McLaughlin Rd N,,43.686896,-79.788784,,,0,,,1
13000,2108,Williams Pky W at Fletchers Creek Blvd,,43.684688,-79.790984,,,0,,,1
13010,2109,Fletchers Creek Blvd n/of Porchlight Rd,,43.686241,-79.794574,,,0,,,1
13020,2110,Fletchers Creek Blvd opp Binder Twine Trail,,43.687207,-79.797559,,,0,,,1
13030,2111,Fletchers Creek Blvd at Dwellers Rd,,43.689069,-79.800822,,,0,,,1
13040,2112,Edenbrook Hill Dr at Queen Anne Dr,,43.692733,-79.804864,,,0,,,1
13070,2113,Edenbrook Hill Dr opp Peachleaf Cres,,43.697831,-79.817339,,,0,,,1
13080,2114,N Edenbrook Hill Dr at Sandalwood Pky,,43.699143,-79.819608,,,0,,,1
13090,2115,Edenbrook Hill Dr n/of River Rock Cres (S),,43.700213,-79.821405,,,0,,,1
13100,2116,Edenbrook Hill Dr at Belinda Dr,,43.702573,-79.82369,,,0,,,0
13110,2117,Edenbrook Hill Dr s/of Earlsbridge Blvd,,43.703988,-79.826325,,,0,,,0
13120,2119,Edenbrook Hill Dr opp Ridgemore Cres (S),,43.706224,-79.830141,,,0,,,0
13130,2120,E Edenbrook Hill Dr at Wanless Dr,,43.707799,-79.832271,,,0,,,0
13140,2121,Wanless Dr e/of Edenbrook Hill Dr,,43.709392,-79.831499,,,0,,,1
13150,2122,Wanless Dr w/of Queen Mary Dr,,43.71283,-79.827652,,,0,,,1
13160,2123,Wanless Dr e/of McLaughlin Rd N,,43.716123,-79.823919,,,0,,,1
13170,2124,Wanless Dr w/of Van Kirk Dr,,43.718109,-79.821725,,,0,,,1
13230,2128,Conservation Dr opp Axminster Rd - 201 School Only,,43.734655,-79.804767,,,0,,,0
13240,2129,Kennedy Dr N s/of Conservation Dr,,43.735241,-79.803152,,,0,,,1
13250,2130,Kennedy Rd N opp McFadden Dr,,43.734292,-79.801829,,,0,,,1
13260,2131,Kennedy Rd N s/of Somerset Dr,,43.731715,-79.798335,,,0,,,1
13385,2137,Kennedy Rd N at McFadden Dr - 201 School Only,,43.7342,-79.801213,,,0,,,0
13400,2139,Conservation Dr at Axminister Rd - 201 School Only,,43.734663,-79.804951,,,0,,,0
13410,2140,Conservation Dr at Carnforth Dr - 201 School Only,,43.73314,-79.806585,,,0,,,0
13470,2144,Wanless Dr e/of Van Kirk Dr,,43.718753,-79.821471,,,0,place_WAMG,,1
13480,2145,McLaughlin Rd s/of Wanless Dr,,43.715103,-79.82374,,,0,,,1
13610,2153,Edenbrook Hill Dr opp Queen Mary Dr,,43.693843,-79.806612,,,0,,,0
13620,2154,Edenbrook Hill Dr n/of Bovaird Dr,,43.691652,-79.803608,,,0,,,1
13630,2155,Fletchers Creek Blvd s/of Bovaird Dr W,,43.690715,-79.802427,,,0,,,1
13650,2156,Fletchers Creek Blvd at Binder Twine Trail,,43.687067,-79.797543,,,0,,,1
13660,2157,Fletchers Creek Blvd opp Porchlight Rd,,43.685938,-79.793997,,,0,,,1
13680,2158,Williams Pky W e/of McLaughlin Rd N,,43.688803,-79.786687,,,0,,,1
13730,2159,Vodden St W at Mill St N,,43.690033,-79.772855,,,0,,,1
13740,2160,Vodden St W at Main St N,,43.692655,-79.769668,,,0,,,1
13860,2163,McLaughlin Rd at Charolais Blvd,,43.660158,-79.748793,,,0,,,1
13870,2164,McLaughlin Rd S at 8351 McLaughlin Rd S,,43.663159,-79.752884,,,0,,,1
13880,2165,McLaughlin Rd S n/of Elgin St,,43.664354,-79.754436,,,0,,,1
13895,2166,McLaughlin Rd S n/of Curtis Dr,,43.665555,-79.756153,,,0,,,1
13900,2167,McLaughlin Rd at Harold St,,43.668404,-79.760023,,,0,,,1
13910,2168,McLaughlin Rd S at John Knox Christian School,,43.67156,-79.764321,,,0,,,1
13920,2169,McLaughlin Rd S at Corona Gate,,43.672638,-79.765763,,,0,,,0
13930,2170,Flower City Community Campus Route 1/1A/3A/57 Stop,,43.671368,-79.769836,,,0,,,1
13935,2171,McLaughlin Rd S n/of Bufford Dr,,43.674693,-79.768574,,,0,,,1
13940,2172,McLaughlin Rd S at Queen St W,,43.675838,-79.770087,,,0,,,1
13950,2173,McLaughlin Rd n/of Dusty Lane,,43.677695,-79.772615,,,0,,,0
13960,2174,McLaughlin Rd N at Denison Ave,,43.678636,-79.773886,,,0,,,1
13970,2175,McLaughlin Rd N opp Campbell Dr,,43.680767,-79.77682,,,0,,,1
13980,2176,McLaughlin Rd opp Flowertown Ave,,43.682301,-79.778884,,,0,,,1
13990,2177,McLaughlin Rd N at 9381 McLaughlin Rd N,,43.684458,-79.781789,,,0,,,1
13995,2178,McLaughlin Rd N opp 9500 McLaughlin Rd N,,43.68542,-79.783091,,,0,,,1
14000,2179,McLaughlin Rd n/of Brookview Rd,,43.68637,-79.784369,,,0,,,1
14010,2180,McLaughlin Rd s/of Williams Pky,,43.688249,-79.786895,,,0,,,1
14030,2182,McLaughlin Rd N btwn Williams Pky and Red Maple Dr,,43.690196,-79.789522,,,0,,,1
14040,2183,McLaughlin Rd s/of Red Maple Dr,,43.691352,-79.791061,,,0,,,1
14050,2184,McLaughlin Rd N opp Homestead Townhouses,,43.694859,-79.795829,,,0,,,1
14060,2185,McLaughlin Rd s/of Bovaird Dr,,43.695807,-79.797097,,,0,,,1
14070,2186,McLaughlin Rd N opp Marycroft Crt,,43.697846,-79.799779,,,0,,,1
14080,2187,McLaughlin Rd N at Lowry Dr,,43.701125,-79.80428,,,0,,,1
14085,2188,McLaughlin Rd btwn Lowry Dr & Sandalwood Pkwy,,43.703801,-79.807901,,,0,,,1
14090,2189,McLaughlin Rd s/of Sandalwood Pky,,43.706401,-79.811382,,,0,,,1
14100,2190,McLaughlin Rd N at Potters Wheel Gate,,43.709401,-79.815585,,,0,,,1
14110,2191,McLaughlin Rd N n/of Van Scott Dr,,43.71391,-79.82176,,,0,,,1
14135,2194,Tournament Dr at Bissell,,43.725092,-79.81797,,,0,,,0
14140,2195,Tournament Dr at Cresthaven Rd,,43.725844,-79.819308,,,0,,,1
14150,2196,Cresthaven Rd at Zachary Dr - School Only,,43.725935,-79.822829,,,0,,,0
14160,2197,Brinkley Dr e/of Creekwood Dr,,43.727828,-79.823747,,,0,,,1
14170,2198,Cresthaven Rd opp Baccarat Cres (S),,43.728231,-79.826134,,,0,,,0
14190,2200,Robertson Davies Dr at Sundridge St,,43.731166,-79.829537,,,0,,,1
14200,2201,Robertson Davies Dr opp Twin Willow Cres,,43.732412,-79.832178,,,0,,,1
14210,2202,Robertson Davies Dr at Collingwood Ave,,43.733483,-79.833883,,,0,,,1
14220,2203,Collingwood Ave at 21 Collingwood Ave,,43.734565,-79.833086,,,0,,,1
14230,2204,Collingwood Ave at Hurontario St,,43.737272,-79.829999,,,0,,,1
14235,2205,Hurontario St at Mayfield Rd,,43.733942,-79.825552,,,0,,,1
14240,2206,Hurontario St s/of Mayfield Rd,,43.732503,-79.823542,,,0,place_HUMA,,1
14270,2208,Hurontario St btwn Mayfield Rd & Brinkley Dr,,43.731163,-79.821707,,,0,,,0
14280,2209,Hurontario St n/of Brinkley Dr,,43.730532,-79.820781,,,0,,,1
14370,2213,McLaughlin Rd N at Earlsbridge Blvd,,43.71377,-79.822088,,,0,,,1
14380,2214,McLaughlin Rd N opp Potters Wheel Gate,,43.709673,-79.816455,,,0,,,1
14390,2215,McLaughlin Rd n/of Sandalwood Pky,,43.70676,-79.812358,,,0,,,1
14396,2217,McLaughlin Rd btwn Sandalwood Pkwy & Lormel Gate,,43.70389,-79.808392,,,0,,,1
14400,2218,McLaughlin Rd N at Lormel Gate,,43.701253,-79.804915,,,0,,,1
14410,2220,McLaughlin Rd N at Marycroft Crt,,43.698003,-79.800472,,,0,,,1
14420,2221,McLaughlin Rd n/of Bovaird Dr,,43.696125,-79.797939,,,0,,,1
14430,2222,McLaughlin Rd N at Homestead Townhouses,,43.694974,-79.796411,,,0,,,1
14440,2223,McLaughlin Rd n/of Red Maple Dr,,43.691823,-79.792143,,,0,,,1
14450,2224,McLaughlin Rd n/of Williams Pky,,43.688498,-79.787632,,,0,,,1
14470,2226,McLaughlin Rd at Brookview Rd,,43.686799,-79.785308,,,0,,,1
14480,2227,McLaughlin Rd N at 9500 McLaughlin Rd N,,43.685458,-79.783558,,,0,,,1
14490,2228,McLaughlin Rd N at 9446 McLaughlin Rd N,,43.684405,-79.782056,,,0,,,1
14500,2229,McLaughlin Rd at Flowertown Ave,,43.682404,-79.779367,,,0,,,0
14510,2230,McLaughlin Rd N n/of Campbell Dr,,43.680917,-79.777364,,,0,,,1
14520,2231,McLaughlin Rd N opp Amsterdam Cres,,43.680096,-79.776202,,,0,,,1
14530,2232,McLaughlin Rd opp Denison Ave,,43.678537,-79.774084,,,0,,,1
14540,2233,McLaughlin Rd N n/of Horwood Dr,,43.677746,-79.773021,,,0,,,1
14550,2234,McLaughlin Rd N n/of Queen St W,,43.676557,-79.77146,,,0,,,1
14560,2235,McLaughlin Rd S at FCCC Entrance,,43.674312,-79.768543,,,0,,,1
14580,2236,McLaughlin Rd S opp Corona Gate,,43.672486,-79.765969,,,0,,,1
14590,2237,McLaughlin Rd S at 109 McLaughlin Rd,,43.671235,-79.764262,,,0,,,0
14600,2238,McLaughlin Rd at Brown's Ln,,43.668552,-79.760608,,,0,,,1
14610,2239,McLaughlin Rd S opp Curtis Dr,,43.665345,-79.756191,,,0,,,1
14620,2240,McLaughlin Rd S at Elgin St,,43.663708,-79.753967,,,0,,,1
14630,2241,McLaughlin Rd s/of Charolais Blvd,,43.659975,-79.748909,,,0,,,1
